# taxonomy 	CL01RT_taxonomic_profile	CL02RT_taxonomic_profile	CL03RT_taxonomic_profile	CL04RT_taxonomic_profile	CL06RT_taxonomic_profile	CL08RT_N_taxonomic_profile	CL09RT_taxonomic_profile	CL10RT_taxonomic_profile	CL11RT_taxonomic_profile	CL13RT_taxonomic_profile	CL14RT_taxonomic_profile	CL15RT_taxonomic_profile	CL16RT_taxonomic_profile	CL18RT_taxonomic_profile	CL19RT_taxonomic_profile	CL20RT_taxonomic_profile	CL22RT_taxonomic_profile	CL23RT_N_taxonomic_profile	CL24RT_taxonomic_profile	CL25RT_taxonomic_profile	CL26RT_taxonomic_profile	CL27RT_N_taxonomic_profile	CL28RT_N_taxonomic_profile	CL29RT_taxonomic_profile	CL30RT_taxonomic_profile	CL33RT_taxonomic_profile	CL35RT_taxonomic_profile	CL36RT_taxonomic_profile	CL38RT_taxonomic_profile	CL39RT_taxonomic_profile	CL40RT_taxonomic_profile	CL41RT_taxonomic_profile	CL42RT_taxonomic_profile	CL44RT_taxonomic_profile	CL45RT_taxonomic_profile	CL46RT_taxonomic_profile	CL47RT_taxonomic_profile	CL49RT_taxonomic_profile	CL50RT_taxonomic_profile	CL52RT_taxonomic_profile	CL53RT_taxonomic_profile	CL55RT_taxonomic_profile	CL56RT_taxonomic_profile	CL57RT_taxonomic_profile	CL58RT_taxonomic_profile	CL59RT_taxonomic_profile	CL60RT_taxonomic_profile	CL61RT_taxonomic_profile	CL62RT_taxonomic_profile	CL63RT_taxonomic_profile	CL64RT_taxonomic_profile	CL65RT_taxonomic_profile	CL67RT_taxonomic_profile	CL68RT_taxonomic_profile	CL69RT_taxonomic_profile	CL72RT_taxonomic_profile	CL74RT_taxonomic_profile	CL76RT_taxonomic_profile	CL77RT_taxonomic_profile	CL78RT_taxonomic_profile
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Agrococcus|s__Agrococcus_jejuensis	0	0	0	0	0	0	0	0	0	0.25678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_PGP41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Archangium|s__Archangium_violaceum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_OV608	0	0	0	0	0	0	0	0	0	0.11751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00932	0	0	0.05057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04134	0.0846	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Neorhizobium|s__Neorhizobium_galegae	0.93071	0.94222	2.59787	0.69204	1.15463	0.35499	4.94105	2.06956	2.06558	2.95265	2.12242	5.28062	10.64752	2.76379	1.04151	0.70675	0.86861	2.49366	2.95742	0.81289	2.43684	2.8812	0.94317	3.80986	1.78902	2.72131	1.44961	2.48566	1.28138	1.35897	1.12384	2.18422	1.47788	1.19886	0.99823	2.3231	2.54142	2.05076	2.47649	0.62984	1.29586	0.3258	1.15628	4.24859	1.42179	1.11851	0.83854	2.53822	0.21154	1.95387	1.49116	0.89827	2.02848	3.33085	2.18258	1.64081	0.62696	0.49135	3.27798	1.13682
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_SPG23	0	0	0	0	0	0	0	0	0	0	0.01411	0	0	0	0.05077	0.05434	0	0.07089	0	0	0.14215	0	0	0.12948	0	0	0	0	0	0	0	0	0.20451	0	0	0	0	0.11	0	0	0	0	0.0429	0	0	0	0.05864	0	0.17217	0	0	0	0	0	0.35168	0	0.09268	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_WS11	0.08698	0.14039	0.11422	0.15289	0	0.11603	0.05166	0.30759	1.01282	0.06336	0.48224	0.76231	0.31132	0.04592	0.14575	0.13525	0.01035	0.01722	0	0.02143	0.11392	0.46145	0.03702	0.04206	0.35707	0.17302	0.02911	0	0.07191	0.13909	0.08956	0.13688	0.31455	0.08994	0.01166	0.03874	0.26441	0.11483	0.11328	0.03145	0.06571	0.04358	0.15745	0.135	0.10123	0.23694	0.14841	0.07139	0.12358	0.09373	0.03836	0.06476	0.20049	0.18921	0.29196	0.2148	0.20987	0.11212	0.37661	0.18381
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_kalamii	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75261	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_EPSL27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Phycicoccus|s__Phycicoccus_cremeus	0	0	0	0.08054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Asanoa|s__Asanoa_ishikariensis	0	0	0	0	0	0	0	0	0	0.00674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Nannocystaceae|g__Nannocystis|s__Nannocystis_exedens	0.0972	0.04178	0.01649	0.06589	0.1263	0.10841	0.02906	0.09825	0.0283	0.00379	0	0.01996	0.02276	0.10159	0.07311	0.08637	0.07557	0.02859	0.07415	0.0376	0.03365	0	0.06223	0.04223	0.08138	0.01303	0.02059	0	0.13231	0.16573	0.09768	0	0.03089	0.18612	0.09683	0.0095	0.02526	0.00778	0.04026	0.00856	0	0.03129	0.06725	0.02907	0.10302	0.02836	0.00426	0.01865	0	0.1365	0.35397	0.01253	0.18611	0.06562	0.0329	0.0892	0.00993	0.03024	0.07247	0.04994
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_QXT_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01509	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_sp_H567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00778	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_sp_JS1662	0	0	0	0	0	0	0	0	0	0.01525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43172	0	0.00803	0	0	0	0.33177	0	0	0	0	0	0	0	0	0	0	0	0.0281	0	0	0	0	0	0	0	0	0	0.34526	0	0	0.00867	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_fabrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.56369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter_soli	0	0	0	0	0	0	0.01473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_WYCCWR10014	0	0	0	0	0	0	0	0	0	0	0.0167	0	0	0.05977	0	0	0	0	0.03462	0.0749	0.03083	0	0	0	0	0	0.26508	0	0	0	0	0	0	0.10423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06146	0.0591	0	0	0.03623	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Chitinophaga|s__Chitinophaga_sp_YR573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02209	0	0	0.02823	0	0	0	0	0	0	0	0	0	0.01277	0	0	0	0	0	0	0	0	0	0	0	0	0.20792	0.03086	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_sp_Root335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27337	0	0	0	0	0	0.01041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02969	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_Soil764	0	0	0	0	0.03486	0	0	0.13961	0	0.56004	0.00644	0.05442	0.09913	0.09623	0	0	0	0.24325	0	0	0	0	0.02842	0.03802	0	0.14614	0.00649	0	0.06462	0.66879	0	0.13434	0.30982	0	0.06728	0	0.08109	0.14042	0	0.13001	0	0.03795	0.14008	0.03689	0.00975	0	0	0	0	0	0.24345	0	0	0.19223	0.51409	0.11732	0.04712	0	0	0.08558
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_OY3WO11	0	0	0	0	0	0	0	0	0	0.06373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Catenulisporales|f__Actinospicaceae|g__Actinospica|s__Actinospica_robiniae	0.0746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06253	0.02057	0	0	0	0	0	0	0	0	0	0	0.20423	0	0	0	0	0.00378	0.16587	0.07155	0	0.00724	0	0	0	0	0	0	0	0.03919	0	0.00887	0	0	0.08333	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Melittangium|s__Melittangium_boletus	0	0	0.03565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_Soil736	0	0	0.05314	0	0.06286	0	0	0	0.1421	0	0	0.03692	0	0.12276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05004	0	0	0.01221	0.07557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09763	0	0.01065	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_OV329	0	0	0	0	0	0	0.14809	0	0	0	0	0	0	0.19139	0.01221	0	0	0	0	0	0.00994	0	0	0	0	0	0	0	0	0	2.00838	0	0.2006	0.09129	0	0	0	0.35803	0.68712	0.31652	0	0	0	0	1.67209	0	0	0.14914	0	0	0.17944	0	0.12287	0.10633	1.06609	1.42319	0.28252	0	0	0.35776
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Tardiphaga|s__Tardiphaga_sp_OV697	0	0.03552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00995	0	0	0	0	0	0	0	0	0	0.02929	0	0.02079	0	0	0	0	0	0	0.01566	0	0.00994	0	0	0	0	0	0.06305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_Leaf337	0	0.03029	0.0996	0	0	0	0	0	0.00627	0	0	0	0	0.03884	0	0	0.00797	0.00684	0	0	0	0.18103	0.10652	0	0.05551	0	0	0	0.0726	0	0.06289	0	0.245	0	0	0	0.09745	0.29791	0	0.04778	0.04986	0.01718	0.11808	0.02904	0.162	0	0.06044	0	0.09941	0	0	0	0	0	0.82136	0.20754	0.11953	0	0	0.19669
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_Leaf137	0	0.0532	0	0.11841	0.69823	0.52128	2.01074	0.6538	0.68743	4.92032	0.40237	0.02569	0.09098	0.54043	0.20564	0.85236	0	0.56913	0.03276	0	0.72603	0.00758	0.88737	0.12464	0.15618	0.52096	0.84927	0.08131	0.83067	1.88392	0.31555	0.40045	0.64054	0.05635	0.03628	0.03674	0.27498	0.8579	1.46253	0.1058	0.03316	0.0494	0.08214	0.16857	0.7517	0.3404	0.13715	0.24334	0.08644	0	0.34393	0	0	0.34882	1.62521	0.61455	0.43465	0.10469	0.1031	1.22557
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_OV235	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01248	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_UNCCL28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_CF079	0.19243	0.30333	0.99544	0.36538	0.3672	0.06903	1.42693	0.21986	2.09833	0.85673	0.18706	2.46867	0.93623	1.03845	0.20717	0.37911	0	0.35302	0.17471	0.21132	0.74904	1.27812	0.23727	0.11308	0.35988	0.40237	0.39761	0.23522	0.4399	0.39714	0.11508	0.00559	0.21598	0.54988	0.08007	0.75337	0.56372	0	0.37147	0.07739	0.35747	0.68196	0.39552	0.60319	0.56721	0	0.2872	0.43916	0.08047	0.0809	0	0.20553	0.52897	0.29627	0.26151	0.03494	0.13729	0.96736	0.55552	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_KBS0703	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02341	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_alni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_C	0	0	0	0	0	0	0	0	0	0	0	0.09379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_Leaf234	0	0	0	0	0	0	0	0	0	0	0	0.03678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_OV700	0	0	3.19031	0	0	0	0.00716	0	0.00727	0	0	0	0	0.09143	0	0	0	0	0	0	0.04474	0	0	0	0	0	0	0	0	0.05012	0.00735	0	0.06956	0	0.03985	0.13648	0	0	0	0.00682	0	0	0	0.01445	0.02046	0	0	0.00739	0	0	0	0.0239	0.08775	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_Soil761	0	0	0	0	0	0	0	0	0	0.05738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01675	0.04921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05162	0	0	0	0	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Nostocales|f__Scytonemataceae|g__Scytonema|s__Scytonema_sp_HK_05	0	0	0	0.04304	0.01884	1.59959	0.02158	0	0	0.05484	0.07948	0	0.02255	0	0	0.37359	0	1.37206	0	0	0.42374	0	0	0.22307	0	0	0	0	0	0	0	0	0	0	0	0	0.04016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_globiformis	0.86457	3.35566	0.88877	3.11208	3.92095	4.63954	0.85008	4.01684	4.5837	10.60416	2.44713	2.99911	1.7507	4.07028	2.21619	3.50279	0.09543	4.79636	1.62926	0.34283	6.78868	3.02873	2.18369	1.14763	2.48454	0.98145	0.39919	3.98814	7.70343	6.35873	1.97464	1.36233	7.54922	2.0236	0.80798	1.0465	4.83544	3.98723	0.94087	1.65209	0.58592	0.85406	2.80395	1.24658	4.25771	1.18099	2.07111	1.98793	0.55982	1.3561	5.71461	3.82514	2.57799	1.90038	5.76656	3.90285	3.44797	2.20304	1.01774	5.40331
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_nigra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus|s__Alicyclobacillus_ferrooxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_KKS102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0315	0	0	0	0.02648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01802	0	0	0.00273	0	0	0.11261	0	0	0.04582
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_imtechensis	0	0	0	0.02536	0	0.12168	0	0.26939	0	0	0	0	0	0.07603	0.04543	0.21764	0.07698	0.01653	0	0.12276	0.10807	0.01814	0.04952	0	0	0	0.29326	0	0.12474	0	0	0	0.07466	0.10328	0	0.06078	0.10033	0.41783	0.29459	0.07669	0	0.03794	0.10859	0.08852	0.09536	0.09927	0.06463	0	0.04888	0	0	0.06349	0	0	1.40809	0.14391	0	0	0.09219	0.21697
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_paradoxus	1.21181	1.59414	9.54455	0.52611	2.15794	0.96891	1.4854	3.37068	3.67552	1.34766	6.57638	2.37597	8.3761	5.86434	2.75109	1.68866	5.22939	2.4172	3.79941	2.62595	2.72292	2.1325	2.09423	8.80688	2.29545	1.34543	3.2214	2.3806	3.70309	5.52674	4.22087	1.0857	2.51469	3.0399	3.30263	3.03431	2.923	1.77373	3.30311	3.7899	1.23839	4.75469	1.26069	1.38315	3.99293	2.60739	2.30331	6.3523	5.95701	1.33273	4.06959	1.20261	1.62926	0.81032	3.84473	15.47317	3.76987	1.29807	3.46463	3.86974
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_JS1663	0	0.06419	0	0	0	0	0	0.01709	0	0	0.17952	0	0.00527	0	0.23473	0.01087	0	0	0	0	0	0.36302	0	0	0.3968	0	0.0221	0	0	0	0.04088	0	0	0	0	0	0.69473	0	0	0	0	0	0	0	0	0.03179	0	0	0.24262	0	0	0	0	0	0.20802	0.04718	0.02651	0	0.01647	0.06108
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Chitinophaga|s__Chitinophaga_niabensis	0	0	0	0	0	0	0.097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_75	0.03416	0	0	0.01624	0.05384	0	0	0.05621	0	0	0.12881	0.02272	0.04218	0	0	0	0.13509	0.01024	0	0	0	0	0	0	0.04675	0.02412	0.01522	0.00738	0	0	0	0	0	0	0	0.00776	0	0	0.02076	0	0.00882	0	0	0	0	0	0.02861	0	0.06103	0	0	0	0	0.02766	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_qingshengii	0	0	0	0	0	0	0	0.02018	0.14714	0.43555	0	0	0	0.87511	0	0	0	0	0	0	0	0	1.06591	0	0	0	0.0322	0	0	0.39995	0.57223	0	0.12351	0	0	0	0	0.01703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01951	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Sinorhizobium|s__Sinorhizobium_meliloti	0	0	0	0.01764	0.01909	0	0.21802	0	0	0.02869	0	0.14771	0.36295	0.16925	0	0.15296	0	0.129	0.20667	0	0	0	0	0.03661	0.0172	0	0	0.03253	0	0	0	0.04727	0	0.13575	0.11546	0	0.03519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Cellulomonadaceae|g__Cellulomonas|s__Cellulomonas_cellasea	0	0	0	0	0.11109	0	0.04936	0	0.01044	0.06195	0.05038	0	0	0	0	0	0	0.17091	0	0	0	0	0.07131	0	0	0	0.05383	0	0	0.20735	0	0	0.08647	0	0	0	0	0	0.00639	0	0	0.02349	0	0	0.12255	0.09017	0	0	0	0	0.10148	0	0	0	0.16274	0	0	0	0	0.30934
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Stigmatella|s__Stigmatella_aurantiaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia|s__Ralstonia_insidiosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04246	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Sinorhizobium|s__Sinorhizobium_sp_RAC02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
